date,ticker,series_label,dataset_type,value,open,high,low,close,adj_close,volume,quality_notes	
2024-04-19,^VIX,cboe_volatility_index,equity,18.70999908,21.32999992,21.36000061,18.17000008,18.70999908,18.70999908,0,ok	
2024-04-22,^VIX,cboe_volatility_index,equity,16.94000053,18.59000015,18.71999931,16.69000053,16.94000053,16.94000053,0,ok	
2024-04-24,^VIX,cboe_volatility_index,equity,15.97000027,15.76000023,16.37999916,15.57999992,15.97000027,15.97000027,0,ok	
2024-04-26,^VIX,cboe_volatility_index,equity,15.02999973,15.48999977,16.05999947,14.92000008,15.02999973,15.02999973,0,ok	
2024-05-01,^VIX,cboe_volatility_index,equity,15.39000034,15.75,16.21999931,14.35000038,15.39000034,15.39000034,0,ok	
2024-05-03,^VIX,cboe_volatility_index,equity,13.48999977,14.51000023,14.57999992,13.47999954,13.48999977,13.48999977,0,ok	
2024-05-07,^VIX,cboe_volatility_index,equity,13.22999954,13.52000046,13.64000034,13.15999985,13.22999954,13.22999954,0,ok	
2024-05-09,^VIX,cboe_volatility_index,equity,12.68999958,13.07999992,13.28999996,12.68000031,12.68999958,12.68999958,0,ok	
2024-05-10,^VIX,cboe_volatility_index,equity,12.55000019,12.77000046,12.96000004,12.5,12.55000019,12.55000019,0,ok	
2024-05-14,^VIX,cboe_volatility_index,equity,13.42000008,13.71000004,14.02999973,13.27000046,13.42000008,13.42000008,0,ok	
2024-05-16,^VIX,cboe_volatility_index,equity,12.42000008,12.52000046,12.67000008,12.32999992,12.42000008,12.42000008,0,ok	
2024-05-21,^VIX,cboe_volatility_index,equity,11.85999966,12.30000019,12.56000042,11.84000015,11.85999966,11.85999966,0,ok	
2024-05-23,^VIX,cboe_volatility_index,equity,12.77000046,11.52999973,13.36999989,11.52000046,12.77000046,12.77000046,0,ok	
2024-05-29,^VIX,cboe_volatility_index,equity,14.27999973,13.75,14.31999969,13.68999958,14.27999973,14.27999973,0,ok	
2024-05-30,^VIX,cboe_volatility_index,equity,14.47000027,14.81999969,14.88000011,13.67000008,14.47000027,14.47000027,0,ok	
2024-06-04,^VIX,cboe_volatility_index,equity,13.15999985,13.51000023,14.07999992,13.10999966,13.15999985,13.15999985,0,ok	
2024-06-06,^VIX,cboe_volatility_index,equity,12.57999992,12.75,12.97999954,12.53999996,12.57999992,12.57999992,0,ok	
2024-06-11,^VIX,cboe_volatility_index,equity,12.85000038,12.85000038,13.47000027,12.77999973,12.85000038,12.85000038,0,ok	
2024-06-13,^VIX,cboe_volatility_index,equity,11.93999958,12.05000019,12.68000031,11.88000011,11.93999958,11.93999958,0,ok	
2024-06-17,^VIX,cboe_volatility_index,equity,12.75,13.06999969,13.28999996,12.5,12.75,12.75,0,ok	
2024-06-20,^VIX,cboe_volatility_index,equity,13.27999973,12.5,13.55000019,12.18000031,13.27999973,13.27999973,0,ok	
2024-06-24,^VIX,cboe_volatility_index,equity,13.32999992,13.85000038,13.88000011,13.14999962,13.32999992,13.32999992,0,ok	
2024-06-26,^VIX,cboe_volatility_index,equity,12.55000019,12.81000042,13.23999977,12.36999989,12.55000019,12.55000019,0,ok	
2024-06-28,^VIX,cboe_volatility_index,equity,12.43999958,12.23999977,12.76000023,11.86999989,12.43999958,12.43999958,0,ok	
2024-07-01,^VIX,cboe_volatility_index,equity,12.22000027,12.97999954,13.26000023,12.10000038,12.22000027,12.22000027,0,ok	
2024-07-03,^VIX,cboe_volatility_index,equity,12.09000015,12.13000011,12.22999954,11.94999981,12.09000015,12.09000015,0,ok	
2024-07-05,^VIX,cboe_volatility_index,equity,12.47999954,12.36999989,12.60999966,11.84000015,12.47999954,12.47999954,0,ok	
2024-07-09,^VIX,cboe_volatility_index,equity,12.51000023,12.47999954,12.60999966,12.35000038,12.51000023,12.51000023,0,ok	
2024-07-10,^VIX,cboe_volatility_index,equity,12.85000038,12.51000023,12.92000008,12.39000034,12.85000038,12.85000038,0,ok	
2024-07-12,^VIX,cboe_volatility_index,equity,12.46000004,12.86999989,12.89000034,12.10999966,12.46000004,12.46000004,0,ok	
date,ticker,series_label,dataset_type,value,open,high,low,close,adj_close,volume,quality_notes	
2023-11-20,^VIX,cboe_volatility_index,equity,13.40999985,14.26000023,14.31000042,13.39000034,13.40999985,13.40999985,0,ok	
2023-11-22,^VIX,cboe_volatility_index,equity,12.85000038,13.07999992,13.25,12.81999969,12.85000038,12.85000038,0,ok	
2023-11-24,^VIX,cboe_volatility_index,equity,12.46000004,13.02999973,13.17000008,12.44999981,12.46000004,12.46000004,0,ok	
2023-11-28,^VIX,cboe_volatility_index,equity,12.68999958,12.77999973,14.30000019,12.56000042,12.68999958,12.68999958,0,ok	
2023-12-01,^VIX,cboe_volatility_index,equity,12.63000011,12.93999958,12.96000004,12.47999954,12.63000011,12.63000011,0,ok	
2023-12-05,^VIX,cboe_volatility_index,equity,12.85000038,13.26000023,13.76000023,12.81000042,12.85000038,12.85000038,0,ok	
2023-12-07,^VIX,cboe_volatility_index,equity,13.06000042,13.17000008,13.27999973,12.94999981,13.06000042,13.06000042,0,ok	
2023-12-12,^VIX,cboe_volatility_index,equity,12.06999969,12.68999958,12.73999977,11.81000042,12.06999969,12.06999969,0,ok	
2023-12-14,^VIX,cboe_volatility_index,equity,12.47999954,11.96000004,12.73999977,11.84000015,12.47999954,12.47999954,0,ok	
2023-12-18,^VIX,cboe_volatility_index,equity,12.56000042,12.61999989,12.64000034,12.39999962,12.56000042,12.56000042,0,ok	
2023-12-21,^VIX,cboe_volatility_index,equity,13.64999962,13.39999962,14.48999977,13.34000015,13.64999962,13.64999962,0,ok	
2023-12-27,^VIX,cboe_volatility_index,equity,12.43000031,13.02000046,13.03999996,12.36999989,12.43000031,12.43000031,0,ok	
2023-12-29,^VIX,cboe_volatility_index,equity,12.44999981,12.55000019,13.18999958,12.35999966,12.44999981,12.44999981,0,ok	
2024-01-02,^VIX,cboe_volatility_index,equity,13.19999981,13.22000027,14.22999954,13.10000038,13.19999981,13.19999981,0,ok	
2024-01-04,^VIX,cboe_volatility_index,equity,14.13000011,13.93000031,14.19999981,13.64000034,14.13000011,14.13000011,0,ok	
2024-01-08,^VIX,cboe_volatility_index,equity,13.07999992,14,14.18000031,13.02000046,13.07999992,13.07999992,0,ok	
2024-01-11,^VIX,cboe_volatility_index,equity,12.43999958,12.64000034,13.31000042,12.35000038,12.43999958,12.43999958,0,ok	
2024-01-17,^VIX,cboe_volatility_index,equity,14.78999996,14.59000015,15.39999962,14.38000011,14.78999996,14.78999996,0,ok	
2024-01-19,^VIX,cboe_volatility_index,equity,13.30000019,13.80000019,14.57999992,13.27999973,13.30000019,13.30000019,0,ok	
2024-01-22,^VIX,cboe_volatility_index,equity,13.18999958,13.77000046,13.84000015,13.17000008,13.18999958,13.18999958,0,ok	
2024-01-24,^VIX,cboe_volatility_index,equity,13.14000034,12.65999985,13.18000031,12.40999985,13.14000034,13.14000034,0,ok	
2024-01-26,^VIX,cboe_volatility_index,equity,13.26000023,13.72999954,14.10000038,13.19999981,13.26000023,13.26000023,0,ok	
2024-01-31,^VIX,cboe_volatility_index,equity,14.35000038,13.42000008,14.60999966,13.18000031,14.35000038,14.35000038,0,ok	
2024-02-01,^VIX,cboe_volatility_index,equity,13.88000011,14.21000004,14.63000011,13.86999989,13.88000011,13.88000011,0,ok	
2024-02-05,^VIX,cboe_volatility_index,equity,13.67000008,14.36999989,14.52999973,13.57999992,13.67000008,13.67000008,0,ok	
2024-02-07,^VIX,cboe_volatility_index,equity,12.82999992,13.06000042,13.13000011,12.81000042,12.82999992,12.82999992,0,ok	
2024-02-09,^VIX,cboe_volatility_index,equity,12.93000031,12.78999996,13.01000023,12.68999958,12.93000031,12.93000031,0,ok	
2024-02-12,^VIX,cboe_volatility_index,equity,13.93000031,13.47999954,13.93999958,13.34000015,13.93000031,13.93000031,0,ok	
2024-02-14,^VIX,cboe_volatility_index,equity,14.38000011,15.38000011,15.47000027,14.22000027,14.38000011,14.38000011,0,ok	
2024-02-16,^VIX,cboe_volatility_index,equity,14.23999977,13.93999958,14.71000004,13.75,14.23999977,14.23999977,0,ok	
2024-02-21,^VIX,cboe_volatility_index,equity,15.34000015,15.53999996,16.12000084,15.22000027,15.34000015,15.34000015,0,ok	
2024-02-23,^VIX,cboe_volatility_index,equity,13.75,14.31000042,14.31000042,13.64000034,13.75,13.75,0,ok	
2024-02-27,^VIX,cboe_volatility_index,equity,13.43000031,13.63000011,13.75,13.40999985,13.43000031,13.43000031,0,ok	
2024-02-29,^VIX,cboe_volatility_index,equity,13.39999962,14.14000034,14.14999962,13.30000019,13.39999962,13.39999962,0,ok	
2024-03-04,^VIX,cboe_volatility_index,equity,13.48999977,13.48999977,13.57999992,13.31999969,13.48999977,13.48999977,0,ok	
2024-03-06,^VIX,cboe_volatility_index,equity,14.5,14.27000046,14.93000031,13.89000034,14.5,14.5,0,ok	
2024-03-08,^VIX,cboe_volatility_index,equity,14.73999977,14.22000027,15.52999973,13.97000027,14.73999977,14.73999977,0,ok	
2024-03-11,^VIX,cboe_volatility_index,equity,15.22000027,15.51000023,16.04000092,15.13000011,15.22000027,15.22000027,0,ok	
2024-03-13,^VIX,cboe_volatility_index,equity,13.75,13.89000034,14.03999996,13.67000008,13.75,13.75,0,ok	
2024-03-15,^VIX,cboe_volatility_index,equity,14.40999985,14.32999992,15.52999973,14.14000034,14.40999985,14.40999985,0,ok	
2024-03-19,^VIX,cboe_volatility_index,equity,13.81999969,14.5,14.85999966,13.80000019,13.81999969,13.81999969,0,ok	
2024-03-20,^VIX,cboe_volatility_index,equity,13.03999996,13.82999992,14.17000008,13.01000023,13.03999996,13.03999996,0,ok	
2024-03-22,^VIX,cboe_volatility_index,equity,13.06000042,12.92000008,13.14999962,12.57999992,13.06000042,13.06000042,0,ok	
2024-03-26,^VIX,cboe_volatility_index,equity,13.23999977,13.11999989,13.43000031,12.84000015,13.23999977,13.23999977,0,ok	
2024-03-28,^VIX,cboe_volatility_index,equity,13.01000023,12.93000031,13.10000038,12.84000015,13.01000023,13.01000023,0,ok	
2024-04-01,^VIX,cboe_volatility_index,equity,13.64999962,13.60999966,14.14999962,13.55000019,13.64999962,13.64999962,0,ok	
2024-04-03,^VIX,cboe_volatility_index,equity,14.32999992,15,15.18000031,14.25,14.32999992,14.32999992,0,ok	
2024-04-05,^VIX,cboe_volatility_index,equity,16.03000069,16.45000076,16.75,15.52999973,16.03000069,16.03000069,0,ok	
2024-04-09,^VIX,cboe_volatility_index,equity,14.97999954,15.34000015,16.62999916,14.93999958,14.97999954,14.97999954,0,ok	
2024-04-10,^VIX,cboe_volatility_index,equity,15.80000019,15.23999977,16.62000084,14.59000015,15.80000019,15.80000019,0,ok	
2024-04-12,^VIX,cboe_volatility_index,equity,17.30999947,14.90999985,19.20000076,14.90999985,17.30999947,17.30999947,0,ok	
2024-04-16,^VIX,cboe_volatility_index,equity,18.39999962,19.48999977,19.55999947,17.63999939,18.39999962,18.39999962,0,ok	
2024-04-18,^VIX,cboe_volatility_index,equity,18,17.90999985,18.37000084,17.20999908,18,18,0,ok	
2024-04-23,^VIX,cboe_volatility_index,equity,15.68999958,16.71999931,16.76000023,15.68999958,15.68999958,15.68999958,0,ok	
2024-04-25,^VIX,cboe_volatility_index,equity,15.36999989,16.25,17.54999924,15.27000046,15.36999989,15.36999989,0,ok	
2024-04-29,^VIX,cboe_volatility_index,equity,14.67000008,15.36999989,15.42000008,14.63000011,14.67000008,14.67000008,0,ok	
2024-04-30,^VIX,cboe_volatility_index,equity,15.64999962,14.81999969,15.89999962,14.67000008,15.64999962,15.64999962,0,ok	
2024-05-02,^VIX,cboe_volatility_index,equity,14.68000031,15.14000034,16.09000015,14.60000038,14.68000031,14.68000031,0,ok	
2024-05-06,^VIX,cboe_volatility_index,equity,13.48999977,13.97999954,14.02000046,13.43999958,13.48999977,13.48999977,0,ok	
2024-05-08,^VIX,cboe_volatility_index,equity,13,13.23999977,13.51000023,12.93999958,13,13,0,ok	
2024-05-13,^VIX,cboe_volatility_index,equity,13.60000038,13.26000023,13.65999985,13.25,13.60000038,13.60000038,0,ok	
2024-05-15,^VIX,cboe_volatility_index,equity,12.44999981,13.72999954,13.93999958,12.38000011,12.44999981,12.44999981,0,ok	
2024-05-17,^VIX,cboe_volatility_index,equity,11.98999977,12.27999973,12.47999954,11.90999985,11.98999977,11.98999977,0,ok	
2024-05-20,^VIX,cboe_volatility_index,equity,12.14999962,12.27000046,12.59000015,12.06999969,12.14999962,12.14999962,0,ok	
2024-05-22,^VIX,cboe_volatility_index,equity,12.28999996,12.05000019,12.81000042,11.77999973,12.28999996,12.28999996,0,ok	
2024-05-24,^VIX,cboe_volatility_index,equity,11.93000031,12.85999966,12.89000034,11.89000034,11.93000031,11.93000031,0,ok	
2024-05-28,^VIX,cboe_volatility_index,equity,12.92000008,12.51000023,13.43999958,12.35999966,12.92000008,12.92000008,0,ok	
2024-05-31,^VIX,cboe_volatility_index,equity,12.92000008,14.5,14.86999989,12.84000015,12.92000008,12.92000008,0,ok	
2024-06-03,^VIX,cboe_volatility_index,equity,13.10999966,13.07999992,14.31000042,13,13.10999966,13.10999966,0,ok	
2024-06-05,^VIX,cboe_volatility_index,equity,12.63000011,13.14000034,13.25,12.60000038,12.63000011,12.63000011,0,ok	
2024-06-07,^VIX,cboe_volatility_index,equity,12.22000027,12.68999958,13.07999992,12.10999966,12.22000027,12.22000027,0,ok	
2024-06-10,^VIX,cboe_volatility_index,equity,12.73999977,13.09000015,13.27999973,12.61999989,12.73999977,12.73999977,0,ok	
2024-06-12,^VIX,cboe_volatility_index,equity,12.03999996,13.10000038,13.14999962,11.93999958,12.03999996,12.03999996,0,ok	
2024-06-14,^VIX,cboe_volatility_index,equity,12.65999985,12.22000027,13.44999981,12.11999989,12.65999985,12.65999985,0,ok	
2024-06-18,^VIX,cboe_volatility_index,equity,12.30000019,12.69999981,12.73999977,12.23999977,12.30000019,12.30000019,0,ok	
2024-06-21,^VIX,cboe_volatility_index,equity,13.19999981,13.22000027,13.77999973,12.98999977,13.19999981,13.19999981,0,ok	
2024-06-25,^VIX,cboe_volatility_index,equity,12.84000015,13.47999954,13.52000046,12.84000015,12.84000015,12.84000015,0,ok	
2024-06-27,^VIX,cboe_volatility_index,equity,12.23999977,12.68999958,12.77000046,12.21000004,12.23999977,12.23999977,0,ok	
2024-07-02,^VIX,cboe_volatility_index,equity,12.02999973,12.67000008,12.88000011,11.85000038,12.02999973,12.02999973,0,ok	
2024-07-08,^VIX,cboe_volatility_index,equity,12.36999989,12.90999985,12.90999985,12.31000042,12.36999989,12.36999989,0,ok	
2024-07-11,^VIX,cboe_volatility_index,equity,12.92000008,12.88000011,13.32999992,12.22999954,12.92000008,12.92000008,0,ok	
2024-07-15,^VIX,cboe_volatility_index,equity,13.11999989,12.77999973,13.26000023,12.75,13.11999989,13.11999989,0,ok	
